"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 10- 24","6,131.36","6,076.20","6,175.62","6,041.14","78.77M","1.59%"
"2022- 10- 21","6,035.39","6,021.58","6,056.04","5,952.88","72.70M","-0.85%"
"2022- 10- 20","6,086.90","6,046.81","6,103.50","6,029.53","62.63M","0.76%"
"2022- 10- 19","6,040.72","6,092.77","6,109.97","6,040.72","66.38M","-0.43%"
"2022- 10- 18","6,067.00","6,098.60","6,139.78","6,057.38","66.54M","0.44%"
"2022- 10- 17","6,040.66","5,949.65","6,068.37","5,910.39","63.83M","1.83%"
"2022- 10- 14","5,931.92","5,965.80","6,044.75","5,921.15","80.22M","0.90%"
"2022- 10- 13","5,879.19","5,792.54","5,899.82","5,704.87","86.71M","1.04%"
"2022- 10- 12","5,818.47","5,842.10","5,872.49","5,788.66","70.10M","-0.25%"
"2022- 10- 11","5,833.20","5,796.83","5,849.58","5,770.48","66.02M","-0.13%"
"2022- 10- 10","5,840.55","5,806.57","5,883.85","5,796.31","64.92M","-0.45%"
"2022- 10- 07","5,866.94","5,911.96","5,956.95","5,855.66","65.70M","-1.17%"
"2022- 10- 06","5,936.42","6,004.11","6,018.47","5,917.27","63.74M","-0.82%"
"2022- 10- 05","5,985.46","6,006.12","6,034.93","5,953.55","75.12M","-0.90%"
"2022- 10- 04","6,039.69","5,859.45","6,039.69","5,852.92","95.39M","4.24%"
"2022- 10- 03","5,794.15","5,697.47","5,804.27","5,654.44","80.85M","0.55%"
"2022- 09- 30","5,762.34","5,712.20","5,770.78","5,688.34","102.73M","1.51%"
"2022- 09- 29","5,676.87","5,746.29","5,746.29","5,628.42","102.42M","-1.53%"
"2022- 09- 28","5,765.01","5,692.54","5,773.08","5,651.49","106.67M","0.19%"
"2022- 09- 27","5,753.82","5,809.82","5,852.61","5,753.82","85.03M","-0.27%"
"2022- 09- 26","5,769.39","5,744.49","5,828.05","5,736.00","78.60M","-0.24%"
"2022- 09- 23","5,783.41","5,906.18","5,913.71","5,765.65","92.47M","-2.28%"
"2022- 09- 22","5,918.50","5,928.54","6,022.39","5,918.50","72.76M","-1.87%"
"2022- 09- 21","6,031.33","5,928.50","6,034.27","5,915.57","70.19M","0.87%"
"2022- 09- 20","5,979.47","6,084.41","6,118.25","5,970.23","77.47M","-1.35%"
"2022- 09- 19","6,061.59","6,049.00","6,093.40","5,974.72","51.60M","-0.26%"
"2022- 09- 16","6,077.30","6,100.79","6,114.36","6,052.42","153.17M","-1.31%"
"2022- 09- 15","6,157.84","6,212.21","6,249.52","6,143.36","74.84M","-1.04%"
"2022- 09- 14","6,222.41","6,210.77","6,249.29","6,183.55","75.47M","-0.37%"
"2022- 09- 13","6,245.69","6,360.31","6,394.18","6,245.69","79.00M","-1.39%"
"2022- 09- 12","6,333.59","6,242.46","6,352.45","6,224.51","77.48M","1.95%"
"2022- 09- 09","6,212.33","6,140.87","6,239.11","6,138.88","72.21M","1.41%"
"2022- 09- 08","6,125.90","6,136.93","6,143.29","6,034.79","75.08M","0.33%"
"2022- 09- 07","6,105.92","6,059.64","6,119.95","6,045.27","71.61M","0.02%"
"2022- 09- 06","6,104.61","6,083.02","6,138.22","6,060.44","54.76M","0.19%"
"2022- 09- 05","6,093.22","6,048.22","6,105.59","6,018.02","65.69M","-1.20%"
"2022- 09- 02","6,167.51","6,075.73","6,178.29","6,051.02","76.45M","2.21%"
"2022- 09- 01","6,034.31","6,068.34","6,072.93","6,009.09","74.06M","-1.48%"
"2022- 08- 31","6,125.10","6,226.99","6,230.90","6,125.10","109.61M","-1.37%"
"2022- 08- 30","6,210.22","6,243.08","6,303.66","6,182.63","65.57M","-0.19%"
"2022- 08- 29","6,222.28","6,199.11","6,232.25","6,153.44","54.87M","-0.83%"
"2022- 08- 26","6,274.26","6,420.75","6,429.79","6,252.59","67.38M","-1.68%"
"2022- 08- 25","6,381.56","6,432.16","6,440.69","6,361.53","49.50M","-0.08%"
"2022- 08- 24","6,386.76","6,332.43","6,396.63","6,319.70","52.70M","0.39%"
"2022- 08- 23","6,362.02","6,331.17","6,402.22","6,331.17","60.09M","-0.26%"
"2022- 08- 22","6,378.74","6,448.81","6,459.36","6,352.97","78.59M","-1.80%"
"2022- 08- 19","6,495.83","6,520.44","6,549.13","6,488.00","65.89M","-0.94%"
"2022- 08- 18","6,557.40","6,530.58","6,576.37","6,519.57","52.23M","0.45%"
"2022- 08- 17","6,528.32","6,608.64","6,608.64","6,517.99","62.91M","-0.97%"
"2022- 08- 16","6,592.58","6,580.99","6,608.83","6,568.58","56.35M","0.34%"
"2022- 08- 15","6,569.95","6,582.63","6,586.96","6,532.48","41.05M","0.25%"
"2022- 08- 12","6,553.86","6,553.24","6,587.84","6,539.75","59.40M","0.14%"
"2022- 08- 11","6,544.67","6,560.21","6,562.32","6,499.63","63.49M","0.33%"
"2022- 08- 10","6,523.44","6,467.10","6,545.64","6,453.79","67.98M","0.52%"
"2022- 08- 09","6,490.00","6,514.52","6,530.35","6,480.06","60.13M","-0.53%"
"2022- 08- 08","6,524.44","6,510.45","6,564.24","6,503.27","57.50M","0.80%"
"2022- 08- 05","6,472.35","6,512.62","6,523.03","6,449.72","71.66M","-0.63%"
"2022- 08- 04","6,513.39","6,476.72","6,555.71","6,475.05","75.07M","0.64%"
"2022- 08- 03","6,472.06","6,404.10","6,475.54","6,398.99","78.44M","0.97%"
"2022- 08- 02","6,409.80","6,424.68","6,429.05","6,381.43","66.08M","-0.42%"
"2022- 08- 01","6,436.86","6,447.18","6,484.08","6,434.12","64.44M","-0.18%"
"2022- 07- 29","6,448.50","6,413.10","6,472.27","6,397.91","103.12M","1.72%"
"2022- 07- 28","6,339.21","6,304.13","6,339.21","6,236.57","92.17M","1.30%"
"2022- 07- 27","6,257.94","6,206.25","6,267.80","6,199.93","69.64M","0.75%"
"2022- 07- 26","6,211.45","6,225.17","6,243.86","6,194.96","60.56M","-0.42%"
"2022- 07- 25","6,237.55","6,198.83","6,260.13","6,177.14","60.39M","0.33%"
"2022- 07- 22","6,216.82","6,174.29","6,247.35","6,168.77","68.73M","0.25%"
"2022- 07- 21","6,201.11","6,160.37","6,233.98","6,143.06","78.63M","0.27%"
"2022- 07- 20","6,184.66","6,229.79","6,245.47","6,151.36","76.81M","-0.27%"
"2022- 07- 19","6,201.22","6,031.60","6,213.88","6,028.79","74.72M","1.79%"
"2022- 07- 18","6,091.91","6,070.21","6,136.02","6,059.87","59.88M","0.93%"
"2022- 07- 15","6,036.00","5,935.28","6,043.80","5,901.38","76.21M","2.04%"
"2022- 07- 14","5,915.41","5,979.99","5,997.31","5,874.68","72.94M","-1.41%"
"2022- 07- 13","6,000.24","6,015.53","6,025.73","5,922.94","70.80M","-0.73%"
"2022- 07- 12","6,044.20","5,960.09","6,053.33","5,930.98","71.12M","0.80%"
"2022- 07- 11","5,996.30","5,923.83","6,004.52","5,909.73","59.50M","-0.61%"
"2022- 07- 08","6,033.13","6,007.64","6,053.17","5,952.89","76.86M","0.44%"
"2022- 07- 07","6,006.70","5,985.09","6,024.31","5,967.98","94.86M","1.60%"
"2022- 07- 06","5,912.38","5,872.27","5,927.50","5,846.10","89.62M","2.03%"
"2022- 07- 05","5,794.96","5,979.20","5,981.51","5,786.50","104.29M","-2.68%"
"2022- 07- 04","5,954.65","5,983.98","6,002.07","5,943.91","54.44M","0.40%"
"2022- 07- 01","5,931.06","5,875.60","5,975.83","5,857.34","72.81M","0.14%"
"2022- 06- 30","5,922.86","5,926.74","5,931.55","5,852.30","115.33M","-1.80%"
"2022- 06- 29","6,031.48","6,021.69","6,071.91","5,995.75","70.41M","-0.90%"
"2022- 06- 28","6,086.02","6,099.15","6,141.94","6,077.95","64.30M","0.64%"
"2022- 06- 27","6,047.31","6,105.20","6,156.60","6,030.61","66.24M","-0.43%"
"2022- 06- 24","6,073.35","5,918.26","6,085.99","5,914.67","85.41M","3.23%"
"2022- 06- 23","5,883.33","5,880.30","5,957.13","5,830.87","89.90M","-0.56%"
"2022- 06- 22","5,916.63","5,879.09","5,938.46","5,834.46","87.62M","-0.81%"
"2022- 06- 21","5,964.66","5,943.52","6,032.24","5,943.08","63.11M","0.75%"
"2022- 06- 20","5,920.09","5,901.58","5,920.09","5,855.93","66.00M","0.64%"
"2022- 06- 17","5,882.65","5,906.86","5,974.06","5,870.64","181.21M","-0.06%"
"2022- 06- 16","5,886.24","6,003.66","6,018.10","5,872.20","99.48M","-2.39%"
"2022- 06- 15","6,030.13","6,022.84","6,062.62","5,972.31","93.77M","1.35%"
"2022- 06- 14","5,949.84","6,063.80","6,075.37","5,934.12","85.95M","-1.20%"
"2022- 06- 13","6,022.32","6,088.05","6,122.26","6,006.28","106.54M","-2.67%"
"2022- 06- 10","6,187.23","6,316.41","6,325.89","6,177.31","103.76M","-2.69%"
"2022- 06- 09","6,358.46","6,412.58","6,456.91","6,342.99","72.80M","-1.40%"
"2022- 06- 08","6,448.63","6,517.55","6,517.55","6,413.87","73.24M","-0.80%"
"2022- 06- 07","6,500.35","6,523.16","6,523.60","6,459.92","66.10M","-0.74%"
"2022- 06- 06","6,548.78","6,533.82","6,593.15","6,533.82","60.14M","0.98%"
"2022- 06- 03","6,485.30","6,545.00","6,547.82","6,473.74","48.24M","-0.23%"
"2022- 06- 02","6,500.44","6,447.37","6,506.60","6,447.30","57.96M","1.27%"
"2022- 06- 01","6,418.89","6,509.19","6,510.26","6,414.22","74.75M","-0.77%"
"2022- 05- 31","6,468.80","6,539.86","6,543.42","6,457.53","162.34M","-1.43%"
"2022- 05- 30","6,562.39","6,547.86","6,582.05","6,536.77","69.80M","0.72%"
"2022- 05- 27","6,515.75","6,445.25","6,519.73","6,424.85","70.89M","1.64%"
"2022- 05- 26","6,410.58","6,301.49","6,424.88","6,298.45","66.12M","1.78%"
"2022- 05- 25","6,298.64","6,296.28","6,319.29","6,229.84","75.14M","0.73%"
"2022- 05- 24","6,253.14","6,282.32","6,322.74","6,243.84","72.01M","-1.66%"
"2022- 05- 23","6,358.74","6,350.88","6,358.74","6,263.96","82.64M","1.17%"
"2022- 05- 20","6,285.24","6,305.46","6,377.58","6,264.84","92.86M","0.20%"
"2022- 05- 19","6,272.71","6,279.69","6,288.99","6,196.19","86.23M","-1.26%"
"2022- 05- 18","6,352.94","6,440.30","6,455.80","6,342.67","80.31M","-1.20%"
"2022- 05- 17","6,430.19","6,379.34","6,448.33","6,373.73","86.95M","1.30%"
"2022- 05- 16","6,347.77","6,315.68","6,369.05","6,286.02","75.09M","-0.23%"
"2022- 05- 13","6,362.68","6,250.16","6,363.24","6,238.79","85.96M","2.52%"
"2022- 05- 12","6,206.26","6,130.69","6,238.25","6,098.22","105.84M","-1.01%"
"2022- 05- 11","6,269.73","6,173.10","6,269.73","6,137.24","106.22M","2.50%"
"2022- 05- 10","6,116.91","6,151.52","6,206.56","6,116.91","90.24M","0.51%"
"2022- 05- 09","6,086.02","6,207.15","6,260.85","6,086.02","91.60M","-2.75%"
"2022- 05- 06","6,258.36","6,318.66","6,322.43","6,213.64","113.12M","-1.73%"
"2022- 05- 05","6,368.40","6,549.49","6,558.91","6,350.66","96.42M","-0.43%"
"2022- 05- 04","6,395.68","6,482.26","6,494.99","6,395.68","72.30M","-1.24%"
"2022- 05- 03","6,476.18","6,463.73","6,507.13","6,423.03","83.36M","0.79%"
"2022- 05- 02","6,425.61","6,469.31","6,474.81","6,308.47","87.52M","-1.66%"
"2022- 04- 29","6,533.77","6,557.66","6,601.15","6,514.10","83.80M","0.39%"
"2022- 04- 28","6,508.14","6,520.53","6,575.95","6,435.75","76.05M","0.98%"
"2022- 04- 27","6,445.26","6,427.40","6,474.96","6,338.61","92.04M","0.48%"
"2022- 04- 26","6,414.57","6,520.01","6,535.92","6,412.49","95.23M","-0.54%"
"2022- 04- 25","6,449.38","6,450.90","6,512.26","6,408.71","94.93M","-2.01%"
"2022- 04- 22","6,581.42","6,618.69","6,654.64","6,572.87","83.47M","-1.99%"
"2022- 04- 21","6,715.10","6,642.71","6,757.75","6,636.79","88.76M","1.36%"
"2022- 04- 20","6,624.91","6,557.96","6,636.55","6,542.21","87.01M","1.38%"
"2022- 04- 19","6,534.79","6,545.97","6,566.80","6,494.33","77.65M","-0.83%"
"2022- 04- 14","6,589.35","6,557.66","6,607.55","6,541.90","79.05M","0.72%"
"2022- 04- 13","6,542.14","6,519.16","6,563.96","6,478.45","72.47M","0.07%"
"2022- 04- 12","6,537.41","6,454.25","6,570.75","6,424.97","84.72M","-0.28%"
"2022- 04- 11","6,555.81","6,558.53","6,614.96","6,502.14","87.32M","0.12%"
"2022- 04- 08","6,548.22","6,540.20","6,581.56","6,494.63","91.67M","1.34%"
"2022- 04- 07","6,461.68","6,530.82","6,582.34","6,451.10","94.48M","-0.57%"
"2022- 04- 06","6,498.83","6,634.83","6,643.75","6,442.44","104.81M","-2.21%"
"2022- 04- 05","6,645.51","6,731.34","6,743.62","6,603.44","103.82M","-1.28%"
"2022- 04- 04","6,731.37","6,709.60","6,745.22","6,641.61","65.19M","0.70%"
"2022- 04- 01","6,684.31","6,672.98","6,708.56","6,635.27","65.15M","0.37%"
"2022- 03- 31","6,659.87","6,759.42","6,776.13","6,658.74","81.44M","-1.21%"
"2022- 03- 30","6,741.59","6,771.09","6,771.09","6,705.69","80.09M","-0.74%"
"2022- 03- 29","6,792.16","6,675.15","6,829.40","6,658.78","110.15M","3.08%"
"2022- 03- 28","6,589.11","6,578.72","6,683.70","6,572.01","78.39M","0.54%"
"2022- 03- 25","6,553.68","6,569.45","6,615.90","6,538.80","73.94M","-0.03%"
"2022- 03- 24","6,555.77","6,593.15","6,636.58","6,541.32","82.20M","-0.39%"
"2022- 03- 23","6,581.43","6,674.68","6,684.70","6,559.31","76.82M","-1.17%"
"2022- 03- 22","6,659.41","6,586.65","6,666.84","6,578.91","79.02M","1.17%"
"2022- 03- 21","6,582.33","6,608.79","6,642.46","6,574.07","78.34M","-0.57%"
"2022- 03- 18","6,620.24","6,613.95","6,620.24","6,499.59","191.79M","0.12%"
"2022- 03- 17","6,612.52","6,617.23","6,635.31","6,530.79","100.58M","0.36%"
"2022- 03- 16","6,588.64","6,484.33","6,680.00","6,481.70","145.25M","3.68%"
"2022- 03- 15","6,355.00","6,294.72","6,383.75","6,206.05","102.70M","-0.23%"
"2022- 03- 14","6,369.94","6,298.96","6,421.08","6,271.82","113.23M","1.75%"
"2022- 03- 11","6,260.25","6,233.12","6,466.12","6,165.41","136.39M","0.85%"
"2022- 03- 10","6,207.20","6,376.57","6,380.77","6,166.11","148.75M","-2.83%"
"2022- 03- 09","6,387.83","6,131.28","6,387.83","6,122.80","189.78M","7.13%"
"2022- 03- 08","5,962.96","5,906.62","6,169.60","5,903.10","168.21M","-0.32%"
"2022- 03- 07","5,982.27","5,887.83","6,115.23","5,756.38","243.01M","-1.31%"
"2022- 03- 04","6,061.66","6,308.34","6,321.09","6,061.66","180.59M","-4.97%"
"2022- 03- 03","6,378.37","6,488.25","6,543.77","6,361.60","132.46M","-1.84%"
"2022- 03- 02","6,498.02","6,359.98","6,544.15","6,312.30","169.99M","1.59%"
"2022- 03- 01","6,396.49","6,646.16","6,662.25","6,396.49","171.61M","-3.94%"
"2022- 02- 28","6,658.83","6,620.48","6,684.54","6,516.16","171.93M","-1.39%"
"2022- 02- 25","6,752.43","6,571.95","6,762.78","6,521.56","152.43M","3.55%"
"2022- 02- 24","6,521.05","6,496.25","6,617.09","6,432.89","207.95M","-3.83%"
"2022- 02- 23","6,780.67","6,801.66","6,904.81","6,768.38","86.39M","-0.10%"
"2022- 02- 22","6,787.60","6,633.74","6,834.77","6,633.74","101.46M","-0.01%"
"2022- 02- 21","6,788.34","6,984.31","6,986.83","6,744.13","81.50M","-2.04%"
"2022- 02- 18","6,929.63","6,951.83","6,995.62","6,895.09","87.35M","-0.25%"
"2022- 02- 17","6,946.82","6,999.13","7,017.07","6,905.69","90.18M","-0.26%"
"2022- 02- 16","6,964.98","7,009.69","7,031.93","6,931.09","74.79M","-0.21%"
"2022- 02- 15","6,979.97","6,830.74","6,983.14","6,823.45","92.47M","1.86%"
"2022- 02- 14","6,852.20","6,868.07","6,875.31","6,757.33","117.97M","-2.27%"
"2022- 02- 11","7,011.60","7,025.50","7,071.01","6,992.09","82.86M","-1.27%"
"2022- 02- 10","7,101.55","7,141.69","7,169.63","7,051.60","86.51M","-0.41%"
"2022- 02- 09","7,130.88","7,086.34","7,146.31","7,086.34","86.89M","1.46%"
"2022- 02- 08","7,028.41","7,008.20","7,085.64","6,994.15","95.66M","0.27%"
"2022- 02- 07","7,009.25","6,987.17","7,025.59","6,929.71","72.65M","0.83%"
"2022- 02- 04","6,951.38","7,049.80","7,066.44","6,914.77","93.40M","-0.77%"
"2022- 02- 03","7,005.63","7,115.30","7,125.58","6,995.41","88.71M","-1.54%"
"2022- 02- 02","7,115.27","7,117.45","7,150.54","7,109.30","79.42M","0.22%"
"2022- 02- 01","7,099.49","7,052.30","7,105.23","7,035.91","81.61M","1.43%"
"2022- 01- 31","6,999.20","7,039.71","7,043.22","6,937.10","90.91M","0.48%"
"2022- 01- 28","6,965.88","7,043.43","7,053.00","6,846.22","106.66M","-0.82%"
"2022- 01- 27","7,023.80","6,879.64","7,053.45","6,873.60","100.08M","0.60%"
"2022- 01- 26","6,981.96","6,901.74","7,024.14","6,901.74","93.87M","2.11%"
"2022- 01- 25","6,837.96","6,870.27","6,890.54","6,776.80","98.21M","0.74%"
"2022- 01- 24","6,787.79","7,014.84","7,070.92","6,754.24","135.93M","-3.97%"
"2022- 01- 21","7,068.59","7,088.44","7,122.06","7,013.49","110.70M","-1.75%"
"2022- 01- 20","7,194.16","7,190.02","7,199.97","7,123.62","76.93M","0.30%"
"2022- 01- 19","7,172.98","7,104.11","7,211.24","7,104.11","84.17M","0.55%"
"2022- 01- 18","7,133.83","7,172.43","7,175.46","7,098.19","78.56M","-0.94%"
"2022- 01- 17","7,201.64","7,167.53","7,213.70","7,148.98","53.47M","0.82%"
"2022- 01- 14","7,143.00","7,132.59","7,171.40","7,119.01","79.77M","-0.81%"
"2022- 01- 13","7,201.14","7,215.48","7,227.35","7,166.94","81.83M","-0.50%"
"2022- 01- 12","7,237.19","7,235.47","7,249.88","7,183.38","85.27M","0.75%"
"2022- 01- 11","7,183.38","7,185.21","7,227.71","7,160.44","71.63M","0.95%"
"2022- 01- 10","7,115.77","7,245.21","7,250.24","7,105.55","80.61M","-1.44%"
"2022- 01- 07","7,219.48","7,250.79","7,269.65","7,178.18","78.60M","-0.42%"
"2022- 01- 06","7,249.66","7,264.00","7,316.06","7,240.88","89.79M","-1.72%"
"2022- 01- 05","7,376.37","7,320.48","7,384.86","7,313.53","82.79M","0.81%"
"2022- 01- 04","7,317.41","7,273.57","7,332.21","7,250.24","77.54M","1.39%"
"2022- 01- 03","7,217.22","7,197.40","7,245.66","7,195.82","54.64M","0.90%"
"2021- 12- 31","7,153.03","7,153.66","7,163.73","7,139.60","18.79M","-0.28%"
"2021- 12- 30","7,173.23","7,167.53","7,189.84","7,156.79","35.43M","0.16%"
"2021- 12- 29","7,161.52","7,179.11","7,201.65","7,137.35","37.48M","-0.27%"
"2021- 12- 28","7,181.11","7,141.85","7,187.76","7,141.67","36.15M","0.57%"
"2021- 12- 27","7,140.39","7,070.14","7,149.14","7,062.40","34.92M","0.76%"
"2021- 12- 24","7,086.58","7,091.60","7,116.88","7,086.58","11.95M","-0.28%"
"2021- 12- 23","7,106.15","7,071.93","7,119.87","7,049.92","54.43M","0.77%"
"2021- 12- 22","7,051.67","6,982.53","7,051.67","6,963.71","55.61M","1.24%"
"2021- 12- 21","6,964.99","6,935.66","6,967.93","6,888.52","75.49M","1.38%"
"2021- 12- 20","6,870.10","6,783.83","6,872.75","6,747.69","86.31M","-0.82%"
"2021- 12- 17","6,926.63","6,982.07","7,011.61","6,884.91","148.48M","-1.12%"
"2021- 12- 16","7,005.07","7,054.92","7,054.92","6,987.95","101.54M","1.12%"
"2021- 12- 15","6,927.63","6,923.52","6,949.92","6,904.94","74.22M","0.47%"
"2021- 12- 14","6,895.31","6,978.77","6,993.30","6,891.34","88.57M","-0.69%"
"2021- 12- 13","6,942.91","7,004.76","7,029.38","6,929.13","75.95M","-0.70%"
"2021- 12- 10","6,991.68","6,960.39","7,025.88","6,960.39","63.50M","-0.24%"
"2021- 12- 09","7,008.23","7,035.93","7,044.99","6,983.33","64.07M","-0.09%"
"2021- 12- 08","7,014.57","7,064.12","7,104.06","7,014.57","80.20M","-0.72%"
"2021- 12- 07","7,065.39","6,934.68","7,066.95","6,934.68","96.22M","2.91%"
"2021- 12- 06","6,865.78","6,810.93","6,888.07","6,776.17","84.99M","1.48%"
"2021- 12- 03","6,765.52","6,860.73","6,872.79","6,730.63","83.34M","-0.44%"
"2021- 12- 02","6,795.75","6,794.77","6,850.37","6,762.74","101.89M","-1.25%"
"2021- 12- 01","6,881.87","6,774.80","6,902.46","6,750.65","101.77M","2.39%"
"2021- 11- 30","6,721.16","6,679.03","6,780.88","6,655.86","182.69M","-0.81%"
"2021- 11- 29","6,776.25","6,831.41","6,841.79","6,760.31","108.06M","0.54%"
"2021- 11- 26","6,739.73","6,814.90","6,861.15","6,725.08","159.61M","-4.75%"
"2021- 11- 25","7,075.87","7,067.61","7,079.49","7,047.86","57.49M","0.48%"
"2021- 11- 24","7,042.23","7,052.18","7,089.11","6,983.98","75.26M","-0.03%"
"2021- 11- 23","7,044.62","7,064.38","7,112.49","7,002.56","73.75M","-0.85%"
"2021- 11- 22","7,105.00","7,130.24","7,143.60","7,087.67","85.21M","-0.10%"
"2021- 11- 19","7,112.29","7,172.72","7,183.08","7,068.43","117.99M","-0.42%"
"2021- 11- 18","7,141.98","7,155.05","7,181.55","7,136.86","75.85M","-0.21%"
"2021- 11- 17","7,156.85","7,149.30","7,167.80","7,147.01","68.24M","0.06%"
"2021- 11- 16","7,152.60","7,146.37","7,164.27","7,136.30","69.02M","0.34%"
"2021- 11- 15","7,128.63","7,090.96","7,136.13","7,088.71","64.26M","0.53%"
"2021- 11- 12","7,091.40","7,062.54","7,097.46","7,056.93","64.25M","0.45%"
"2021- 11- 11","7,059.55","7,038.84","7,072.63","7,032.35","74.34M","0.20%"
"2021- 11- 10","7,045.16","7,046.17","7,053.27","7,014.94","85.63M","0.03%"
"2021- 11- 09","7,043.27","7,023.58","7,079.58","7,016.73","71.28M","-0.06%"
"2021- 11- 08","7,047.48","7,041.60","7,067.10","7,037.67","66.51M","0.10%"
"2021- 11- 05","7,040.79","6,983.80","7,063.40","6,983.80","79.99M","0.76%"
"2021- 11- 04","6,987.79","6,977.62","6,993.01","6,962.01","76.56M","0.53%"
"2021- 11- 03","6,950.65","6,919.47","6,955.10","6,917.75","65.52M","0.34%"
"2021- 11- 02","6,927.03","6,883.06","6,933.35","6,879.69","64.19M","0.49%"
"2021- 11- 01","6,893.29","6,870.28","6,908.65","6,859.44","67.29M","0.92%"
"2021- 10- 29","6,830.34","6,778.79","6,830.34","6,748.53","89.55M","0.38%"
"2021- 10- 28","6,804.22","6,750.78","6,804.22","6,750.78","75.98M","0.75%"
"2021- 10- 27","6,753.52","6,755.63","6,771.19","6,731.86","68.74M","-0.19%"
"2021- 10- 26","6,766.51","6,723.06","6,775.82","6,711.21","79.34M","0.80%"
"2021- 10- 25","6,712.87","6,752.98","6,752.98","6,707.32","58.59M","-0.31%"
"2021- 10- 22","6,733.69","6,720.92","6,765.46","6,716.15","65.95M","0.71%"
"2021- 10- 21","6,686.17","6,673.14","6,699.21","6,658.95","63.93M","-0.29%"
"2021- 10- 20","6,705.61","6,636.61","6,715.52","6,636.61","65.96M","0.54%"
"2021- 10- 19","6,669.85","6,690.95","6,692.14","6,650.84","63.60M","-0.05%"
"2021- 10- 18","6,673.10","6,697.29","6,697.60","6,642.16","64.53M","-0.81%"
"2021- 10- 15","6,727.52","6,714.26","6,746.81","6,703.26","84.11M","0.63%"
"2021- 10- 14","6,685.21","6,651.18","6,692.94","6,618.79","71.37M","1.33%"
"2021- 10- 13","6,597.38","6,539.61","6,606.36","6,510.27","75.94M","0.75%"
"2021- 10- 12","6,548.11","6,495.15","6,548.11","6,491.58","70.00M","-0.34%"
"2021- 10- 11","6,570.54","6,546.07","6,574.22","6,522.55","68.97M","0.16%"
"2021- 10- 08","6,559.99","6,609.51","6,617.34","6,559.99","70.18M","-0.61%"
"2021- 10- 07","6,600.19","6,563.24","6,616.53","6,545.74","91.00M","1.65%"
"2021- 10- 06","6,493.12","6,509.60","6,510.47","6,421.64","98.81M","-1.26%"
"2021- 10- 05","6,576.28","6,481.72","6,577.29","6,481.72","86.15M","1.52%"
"2021- 10- 04","6,477.66","6,484.90","6,540.96","6,452.78","73.99M","-0.61%"
"2021- 10- 01","6,517.69","6,421.10","6,535.46","6,412.70","94.02M","-0.04%"
"2021- 09- 30","6,520.01","6,615.99","6,621.75","6,509.23","112.65M","-0.62%"
"2021- 09- 29","6,560.80","6,549.41","6,590.81","6,538.11","86.06M","0.83%"
"2021- 09- 28","6,506.50","6,634.72","6,643.58","6,491.42","117.80M","-2.17%"
"2021- 09- 27","6,650.91","6,683.85","6,688.76","6,647.08","89.45M","0.19%"
"2021- 09- 24","6,638.46","6,675.73","6,678.65","6,625.43","70.09M","-0.95%"
"2021- 09- 23","6,701.98","6,691.08","6,718.80","6,667.36","82.93M","0.98%"
"2021- 09- 22","6,637.00","6,612.10","6,642.31","6,595.93","91.08M","1.29%"
"2021- 09- 21","6,552.73","6,513.75","6,570.13","6,513.75","136.74M","1.50%"
"2021- 09- 20","6,455.81","6,450.39","6,471.09","6,389.62","120.07M","-1.74%"
"2021- 09- 17","6,570.19","6,679.45","6,697.08","6,551.62","214.03M","-0.79%"
"2021- 09- 16","6,622.59","6,613.71","6,663.41","6,612.16","79.57M","0.59%"
"2021- 09- 15","6,583.62","6,654.83","6,659.27","6,577.02","81.90M","-1.04%"
"2021- 09- 14","6,652.97","6,672.19","6,677.07","6,613.52","63.63M","-0.36%"
"2021- 09- 13","6,676.93","6,688.77","6,722.00","6,670.85","61.57M","0.20%"
"2021- 09- 10","6,663.77","6,707.33","6,722.73","6,651.06","70.64M","-0.31%"
"2021- 09- 09","6,684.72","6,618.82","6,708.33","6,605.09","63.56M","0.24%"
"2021- 09- 08","6,668.89","6,688.84","6,712.05","6,628.98","68.57M","-0.85%"
"2021- 09- 07","6,726.07","6,731.36","6,749.14","6,721.35","48.02M","-0.26%"
"2021- 09- 06","6,743.50","6,704.35","6,756.40","6,700.45","41.89M","0.80%"
"2021- 09- 03","6,689.99","6,758.38","6,758.38","6,667.39","63.29M","-1.08%"
"2021- 09- 02","6,763.08","6,753.18","6,778.33","6,747.17","56.09M","0.06%"
"2021- 09- 01","6,758.69","6,736.44","6,784.66","6,730.17","75.87M","1.18%"
"2021- 08- 31","6,680.18","6,692.85","6,708.14","6,650.90","96.78M","-0.11%"
"2021- 08- 30","6,687.30","6,690.28","6,697.52","6,675.32","37.30M","0.08%"
"2021- 08- 27","6,681.92","6,658.27","6,682.15","6,644.68","43.96M","0.24%"
"2021- 08- 26","6,666.03","6,646.37","6,673.94","6,618.69","50.80M","-0.16%"
"2021- 08- 25","6,676.48","6,683.18","6,684.21","6,667.25","48.82M","0.18%"
"2021- 08- 24","6,664.31","6,717.77","6,717.77","6,634.69","48.96M","-0.28%"
"2021- 08- 23","6,683.10","6,699.32","6,699.32","6,657.14","56.01M","0.86%"
"2021- 08- 20","6,626.11","6,602.95","6,633.19","6,567.93","66.76M","0.31%"
"2021- 08- 19","6,605.89","6,665.12","6,671.17","6,560.74","96.57M","-2.43%"
"2021- 08- 18","6,770.11","6,824.64","6,828.33","6,759.74","55.66M","-0.73%"
