"날짜","종가","시가","고가","저가","거래량","변동 %"
"2017- 12- 01","1,286.95","1,295.32","1,297.11","1,285.19","","-0.54%"
"2017- 11- 30","1,293.90","1,282.01","1,296.18","1,280.49","","1.03%"
"2017- 11- 29","1,280.77","1,283.51","1,285.96","1,273.26","","-0.11%"
"2017- 11- 28","1,282.21","1,298.90","1,299.55","1,281.35","","-1.18%"
"2017- 11- 27","1,297.48","1,295.33","1,301.12","1,294.14","","0.27%"
"2017- 11- 24","1,293.94","1,284.70","1,296.04","1,283.12","","0.83%"
"2017- 11- 23","1,283.34","1,283.94","1,291.34","1,282.58","","0.06%"
"2017- 11- 22","1,282.54","1,280.78","1,285.27","1,277.65","","0.24%"
"2017- 11- 21","1,279.49","1,287.10","1,290.86","1,275.54","","-0.50%"
"2017- 11- 20","1,285.86","1,290.31","1,297.21","1,281.82","","-0.27%"
"2017- 11- 17","1,289.35","1,291.38","1,297.90","1,288.98","","-0.06%"
"2017- 11- 16","1,290.09","1,303.78","1,305.28","1,287.10","","-0.95%"
"2017- 11- 15","1,302.43","1,316.09","1,317.60","1,302.67","","-0.93%"
"2017- 11- 14","1,314.68","1,306.64","1,317.04","1,303.07","","0.73%"
"2017- 11- 13","1,305.19","1,307.72","1,308.34","1,303.30","","-0.07%"
"2017- 11- 10","1,306.10","1,301.99","1,308.44","1,299.18","","0.41%"
"2017- 11- 09","1,300.81","1,291.99","1,306.11","1,289.49","","0.78%"
"2017- 11- 08","1,290.77","1,290.66","1,295.05","1,288.84","","0.11%"
"2017- 11- 07","1,289.33","1,292.00","1,294.76","1,284.49","","-0.11%"
"2017- 11- 06","1,290.72","1,296.02","1,299.28","1,287.19","","-0.29%"
"2017- 11- 03","1,294.52","1,296.78","1,302.01","1,294.42","","-0.07%"
"2017- 11- 02","1,295.39","1,291.47","1,300.07","1,290.76","","0.41%"
"2017- 11- 01","1,290.08","1,302.51","1,304.32","1,290.04","","-0.85%"
"2017- 10- 31","1,301.12","1,310.43","1,310.93","1,298.34","","-0.61%"
"2017- 10- 30","1,309.09","1,306.47","1,311.74","1,304.22","","0.25%"
"2017- 10- 27","1,305.87","1,315.05","1,316.85","1,303.04","","-0.61%"
"2017- 10- 26","1,313.83","1,332.29","1,332.98","1,312.92","","-1.29%"
"2017- 10- 25","1,330.99","1,330.09","1,334.07","1,323.75","","0.17%"
"2017- 10- 24","1,328.68","1,328.64","1,332.99","1,324.67","","0.11%"
"2017- 10- 23","1,327.23","1,332.98","1,334.94","1,325.03","","-0.45%"
"2017- 10- 20","1,333.25","1,338.10","1,341.13","1,331.00","","-0.26%"
"2017- 10- 19","1,336.69","1,335.38","1,341.50","1,333.67","","0.19%"
"2017- 10- 18","1,334.14","1,331.04","1,337.04","1,326.43","","0.34%"
"2017- 10- 17","1,329.58","1,330.98","1,334.69","1,326.88","","0.00%"
"2017- 10- 16","1,329.63","1,332.24","1,334.65","1,327.25","","-0.09%"
"2017- 10- 13","1,330.77","1,340.27","1,342.56","1,329.58","","-0.62%"
"2017- 10- 12","1,339.03","1,343.52","1,349.79","1,337.64","","-0.23%"
"2017- 10- 11","1,342.11","1,340.58","1,344.98","1,337.54","","0.22%"
"2017- 10- 10","1,339.17","1,342.90","1,343.46","1,334.40","","-0.18%"
"2017- 10- 09","1,341.54","1,343.43","1,345.34","1,340.23","","-0.08%"
"2017- 10- 06","1,342.62","1,337.88","1,344.56","1,332.57","","0.45%"
"2017- 10- 05","1,336.59","1,344.16","1,345.21","1,333.00","","-0.47%"
"2017- 10- 04","1,342.87","1,342.62","1,345.80","1,339.43","","0.12%"
"2017- 10- 03","1,341.22","1,345.22","1,347.87","1,341.14","","-0.20%"
"2017- 10- 02","1,343.93","1,353.30","1,353.90","1,343.64","","-0.57%"
"2017- 09- 29","1,351.64","1,351.36","1,355.15","1,347.26","","0.13%"
"2017- 09- 28","1,349.95","1,345.63","1,352.48","1,342.34","","0.41%"
"2017- 09- 27","1,344.39","1,341.59","1,347.29","1,338.70","","0.31%"
"2017- 09- 26","1,340.18","1,344.51","1,349.97","1,337.36","","-0.22%"
"2017- 09- 25","1,343.09","1,354.28","1,355.13","1,342.61","","-0.69%"
"2017- 09- 22","1,352.44","1,352.69","1,363.46","1,351.54","","0.08%"
"2017- 09- 21","1,351.32","1,346.04","1,354.15","1,343.24","","0.50%"
"2017- 09- 20","1,344.62","1,356.74","1,358.64","1,343.89","","-0.79%"
"2017- 09- 19","1,355.31","1,350.74","1,358.71","1,348.44","","0.45%"
"2017- 09- 18","1,349.20","1,354.12","1,355.16","1,343.61","","-0.20%"
"2017- 09- 15","1,351.97","1,351.99","1,356.12","1,347.02","","0.10%"
"2017- 09- 14","1,350.68","1,345.65","1,353.07","1,342.00","","0.48%"
"2017- 09- 13","1,344.28","1,350.71","1,354.02","1,343.13","","-0.37%"
"2017- 09- 12","1,349.28","1,351.10","1,352.99","1,345.13","","-0.03%"
"2017- 09- 11","1,349.67","1,362.88","1,363.19","1,350.62","","-0.83%"
"2017- 09- 08","1,360.90","1,356.07","1,366.57","1,353.77","","0.46%"
"2017- 09- 07","1,354.63","1,350.02","1,359.93","1,344.49","","0.45%"
"2017- 09- 06","1,348.60","1,349.29","1,358.02","1,345.97","","0.05%"
"2017- 09- 05","1,347.87","1,348.29","1,351.99","1,341.02","","0.07%"
"2017- 09- 04","1,346.98","1,330.18","1,349.60","1,329.67","","1.37%"
"2017- 09- 01","1,328.80","1,339.70","1,342.36","1,328.58","","-0.71%"
"2017- 08- 31","1,338.28","1,335.81","1,341.76","1,330.81","","0.28%"
"2017- 08- 30","1,334.56","1,346.44","1,347.55","1,335.40","","-0.78%"
"2017- 08- 29","1,345.07","1,339.77","1,359.80","1,338.07","","0.50%"
"2017- 08- 28","1,338.39","1,337.52","1,342.34","1,333.76","","0.17%"
"2017- 08- 25","1,336.08","1,331.20","1,338.79","1,325.23","","0.47%"
"2017- 08- 24","1,329.79","1,331.39","1,334.05","1,328.64","","-0.01%"
"2017- 08- 23","1,329.92","1,331.91","1,336.70","1,327.04","","-0.04%"
"2017- 08- 22","1,330.50","1,345.45","1,346.14","1,330.91","","-1.01%"
"2017- 08- 21","1,344.09","1,340.92","1,346.90","1,335.84","","0.37%"
"2017- 08- 18","1,339.19","1,339.35","1,343.53","1,336.11","","0.08%"
"2017- 08- 17","1,338.18","1,336.61","1,341.08","1,328.05","","0.25%"
"2017- 08- 16","1,334.86","1,333.01","1,342.90","1,330.73","","0.24%"
"2017- 08- 15","1,331.61","1,342.23","1,343.02","1,330.54","","-0.69%"
"2017- 08- 14","1,340.82","1,349.60","1,351.84","1,340.07","","-0.66%"
"2017- 08- 11","1,349.68","1,346.92","1,353.55","1,343.51","","0.31%"
"2017- 08- 10","1,345.51","1,339.82","1,349.69","1,336.27","","0.53%"
"2017- 08- 09","1,338.42","1,326.79","1,340.75","1,323.93","","0.96%"
"2017- 08- 08","1,325.72","1,329.59","1,332.32","1,319.80","","-0.18%"
"2017- 08- 07","1,328.07","1,328.14","1,333.95","1,327.12","","0.07%"
"2017- 08- 04","1,327.16","1,340.07","1,341.53","1,324.86","","-0.86%"
"2017- 08- 03","1,338.65","1,331.34","1,341.96","1,330.09","","0.65%"
"2017- 08- 02","1,329.98","1,323.58","1,337.15","1,322.67","","0.58%"
"2017- 08- 01","1,322.34","1,325.60","1,327.91","1,319.47","","-0.14%"
"2017- 07- 31","1,324.19","1,319.66","1,328.53","1,312.05","","0.29%"
"2017- 07- 28","1,320.34","1,304.73","1,323.64","1,303.38","","1.30%"
"2017- 07- 27","1,303.34","1,305.53","1,310.02","1,300.17","","-0.06%"
"2017- 07- 26","1,304.13","1,305.10","1,308.49","1,299.22","","0.07%"
"2017- 07- 25","1,303.20","1,298.55","1,307.61","1,296.32","","0.48%"
"2017- 07- 24","1,296.94","1,304.75","1,306.95","1,295.13","","-0.50%"
"2017- 07- 21","1,303.50","1,304.12","1,307.55","1,300.32","","0.08%"
"2017- 07- 20","1,302.50","1,295.03","1,308.66","1,290.46","","0.68%"
"2017- 07- 19","1,293.70","1,300.22","1,300.51","1,291.09","","-0.39%"
"2017- 07- 18","1,298.78","1,295.23","1,303.08","1,292.70","","0.37%"
"2017- 07- 17","1,294.02","1,294.06","1,297.03","1,290.28","","0.03%"
"2017- 07- 14","1,293.58","1,296.98","1,299.31","1,290.49","","-0.14%"
"2017- 07- 13","1,295.44","1,299.05","1,303.49","1,292.52","","-0.17%"
"2017- 07- 12","1,297.67","1,317.65","1,318.88","1,297.84","","-1.43%"
"2017- 07- 11","1,316.49","1,310.41","1,320.01","1,307.90","","0.57%"
"2017- 07- 10","1,309.03","1,314.48","1,317.10","1,307.85","","-0.39%"
"2017- 07- 07","1,314.12","1,321.94","1,322.72","1,312.94","","-0.49%"
"2017- 07- 06","1,320.55","1,309.39","1,322.36","1,304.45","","0.97%"
"2017- 07- 05","1,307.89","1,305.57","1,311.65","1,303.52","","0.30%"
"2017- 07- 04","1,304.02","1,307.18","1,310.44","1,303.00","","-0.14%"
"2017- 07- 03","1,305.80","1,308.00","1,310.15","1,302.86","","-0.11%"
"2017- 06- 30","1,307.28","1,312.62","1,313.26","1,302.11","","-0.31%"
"2017- 06- 29","1,311.36","1,295.88","1,314.38","1,294.91","","1.30%"
"2017- 06- 28","1,294.51","1,293.28","1,304.82","1,290.21","","0.20%"
"2017- 06- 27","1,291.91","1,267.49","1,294.98","1,267.10","","2.05%"
"2017- 06- 26","1,265.92","1,271.25","1,273.78","1,265.80","","-0.25%"
"2017- 06- 23","1,269.05","1,270.60","1,274.92","1,268.09","","-0.01%"
"2017- 06- 22","1,269.20","1,276.92","1,278.20","1,268.93","","-0.49%"
"2017- 06- 21","1,275.51","1,271.43","1,278.09","1,268.40","","0.42%"
"2017- 06- 20","1,270.20","1,267.34","1,273.89","1,266.16","","0.33%"
"2017- 06- 19","1,266.04","1,269.01","1,271.74","1,263.24","","-0.12%"
"2017- 06- 16","1,267.58","1,260.37","1,270.83","1,257.44","","0.69%"
"2017- 06- 15","1,258.86","1,256.29","1,263.44","1,254.23","","0.31%"
"2017- 06- 14","1,254.99","1,264.31","1,265.01","1,253.21","","-0.63%"
"2017- 06- 13","1,262.95","1,267.03","1,268.01","1,261.06","","-0.21%"
"2017- 06- 12","1,265.57","1,260.06","1,271.76","1,258.99","","0.58%"
"2017- 06- 09","1,258.31","1,258.16","1,260.92","1,252.87","","0.12%"
"2017- 06- 08","1,256.81","1,265.60","1,268.92","1,256.42","","-0.59%"
"2017- 06- 07","1,264.25","1,260.91","1,268.34","1,258.97","","0.38%"
"2017- 06- 06","1,259.50","1,258.61","1,263.17","1,257.19","","0.18%"
"2017- 06- 05","1,257.20","1,261.06","1,262.83","1,255.07","","-0.26%"
"2017- 06- 02","1,260.42","1,258.24","1,264.83","1,255.07","","0.28%"
"2017- 06- 01","1,256.89","1,258.88","1,262.55","1,255.85","","-0.05%"
"2017- 05- 31","1,257.47","1,257.81","1,261.38","1,249.11","","0.08%"
"2017- 05- 30","1,256.51","1,252.76","1,260.57","1,248.51","","0.41%"
"2017- 05- 29","1,251.32","1,251.04","1,255.57","1,248.26","","0.11%"
"2017- 05- 26","1,249.96","1,255.97","1,257.71","1,249.40","","-0.37%"
"2017- 05- 25","1,254.57","1,255.67","1,259.47","1,253.23","","0.02%"
"2017- 05- 24","1,254.32","1,258.66","1,262.59","1,253.90","","-0.24%"
"2017- 05- 23","1,257.37","1,254.14","1,266.32","1,252.88","","0.35%"
"2017- 05- 22","1,252.96","1,251.95","1,257.55","1,247.25","","0.15%"
"2017- 05- 19","1,251.05","1,253.74","1,257.21","1,246.43","","-0.11%"
"2017- 05- 18","1,252.40","1,253.21","1,262.34","1,249.64","","0.03%"
"2017- 05- 17","1,251.98","1,236.93","1,253.76","1,236.06","","1.32%"
"2017- 05- 16","1,235.71","1,227.19","1,239.12","1,225.24","","0.81%"
"2017- 05- 15","1,225.80","1,227.33","1,232.45","1,223.38","","-0.06%"
"2017- 05- 12","1,226.57","1,221.29","1,229.38","1,219.99","","0.53%"
"2017- 05- 11","1,220.14","1,230.32","1,233.57","1,219.89","","-0.72%"
"2017- 05- 10","1,229.00","1,238.66","1,240.35","1,229.28","","-0.68%"
"2017- 05- 09","1,237.40","1,238.45","1,243.55","1,233.41","","0.02%"
"2017- 05- 08","1,237.12","1,248.94","1,251.89","1,237.75","","-0.84%"
"2017- 05- 05","1,247.61","1,247.97","1,253.30","1,246.06","","0.11%"
"2017- 05- 04","1,246.23","1,234.37","1,247.94","1,229.70","","1.08%"
"2017- 05- 03","1,232.88","1,234.16","1,237.81","1,232.82","","0.00%"
"2017- 05- 02","1,232.90","1,239.87","1,241.31","1,229.59","","-0.47%"
"2017- 05- 01","1,238.67","1,240.95","1,242.48","1,237.53","","0.00%"
"2017- 04- 28","1,238.62","1,230.45","1,248.42","1,225.96","","0.76%"
"2017- 04- 27","1,229.24","1,235.40","1,240.45","1,229.76","","-0.41%"
"2017- 04- 26","1,234.25","1,232.71","1,238.19","1,227.20","","0.22%"
"2017- 04- 25","1,231.50","1,232.79","1,236.22","1,221.26","","-0.01%"
"2017- 04- 24","1,231.64","1,239.38","1,240.96","1,223.19","","1.30%"
"2017- 04- 21","1,215.87","1,219.78","1,222.61","1,212.03","","-0.23%"
"2017- 04- 20","1,218.64","1,225.01","1,227.57","1,218.96","","-0.41%"
"2017- 04- 19","1,223.71","1,226.46","1,226.81","1,219.55","","-0.09%"
"2017- 04- 18","1,224.87","1,205.93","1,229.43","1,204.36","","1.69%"
"2017- 04- 17","1,204.46","1,206.16","1,212.55","1,202.87","","-0.01%"
"2017- 04- 14","1,204.60","1,206.04","1,213.62","1,204.63","","-0.03%"
"2017- 04- 13","1,204.92","1,210.54","1,214.32","1,200.63","","-0.36%"
"2017- 04- 12","1,209.24","1,214.89","1,219.63","1,206.31","","-0.35%"
"2017- 04- 11","1,213.54","1,211.63","1,221.82","1,208.59","","0.27%"
"2017- 04- 10","1,210.22","1,205.34","1,213.74","1,202.36","","0.54%"
"2017- 04- 07","1,203.74","1,204.21","1,214.65","1,201.46","","0.07%"
"2017- 04- 06","1,202.85","1,203.08","1,211.14","1,202.27","","0.07%"
"2017- 04- 05","1,202.01","1,200.87","1,205.28","1,197.69","","0.20%"
"2017- 04- 04","1,199.63","1,192.24","1,201.68","1,190.79","","0.75%"
"2017- 04- 03","1,190.73","1,191.54","1,194.34","1,186.94","","0.12%"
"2017- 03- 31","1,189.34","1,194.05","1,198.68","1,190.03","","-0.29%"
"2017- 03- 30","1,192.80","1,196.72","1,204.37","1,192.22","","-0.23%"
"2017- 03- 29","1,195.53","1,207.18","1,208.66","1,194.64","","-0.87%"
"2017- 03- 28","1,205.98","1,207.22","1,211.05","1,202.86","","-0.01%"
"2017- 03- 27","1,206.13","1,206.28","1,212.22","1,204.01","","0.06%"
"2017- 03- 24","1,205.43","1,210.59","1,213.49","1,202.36","","-0.32%"
"2017- 03- 23","1,209.28","1,206.39","1,212.59","1,204.82","","0.34%"
"2017- 03- 22","1,205.14","1,214.11","1,216.90","1,205.40","","-0.62%"
"2017- 03- 21","1,212.69","1,196.88","1,215.68","1,195.11","","1.43%"
"2017- 03- 20","1,195.58","1,213.02","1,216.12","1,193.63","","-1.28%"
"2017- 03- 17","1,211.05","1,215.28","1,221.43","1,211.09","","-0.24%"
"2017- 03- 16","1,213.97","1,211.51","1,216.87","1,207.12","","0.32%"
"2017- 03- 15","1,210.15","1,219.43","1,222.75","1,208.06","","-0.66%"
"2017- 03- 14","1,218.14","1,223.01","1,225.84","1,217.93","","-0.27%"
"2017- 03- 13","1,221.46","1,226.10","1,230.70","1,220.95","","-0.26%"
"2017- 03- 10","1,224.60","1,227.03","1,230.49","1,222.34","","-0.09%"
"2017- 03- 09","1,225.74","1,217.69","1,229.82","1,214.79","","0.80%"
"2017- 03- 08","1,215.98","1,215.86","1,220.90","1,207.49","","0.12%"
"2017- 03- 07","1,214.51","1,222.33","1,224.97","1,213.01","","-0.52%"
"2017- 03- 06","1,220.86","1,223.45","1,230.78","1,219.78","","-0.15%"
"2017- 03- 03","1,222.69","1,209.00","1,224.34","1,205.76","","1.23%"
"2017- 03- 02","1,207.89","1,202.66","1,210.55","1,200.66","","0.54%"
"2017- 03- 01","1,201.43","1,203.34","1,209.13","1,198.22","","-0.02%"
"2017- 02- 28","1,201.73","1,201.26","1,203.95","1,191.56","","0.15%"
"2017- 02- 27","1,199.97","1,193.98","1,202.67","1,193.00","","0.56%"
"2017- 02- 24","1,193.28","1,199.04","1,201.09","1,192.74","","-0.37%"
"2017- 02- 23","1,197.75","1,202.01","1,205.38","1,194.04","","-0.24%"
"2017- 02- 22","1,200.61","1,204.33","1,208.36","1,199.12","","-0.21%"
"2017- 02- 21","1,203.10","1,215.65","1,218.91","1,203.07","","-0.90%"
"2017- 02- 20","1,214.06","1,221.32","1,224.01","1,214.80","","-0.49%"
"2017- 02- 17","1,220.02","1,218.97","1,228.32","1,217.85","","0.20%"
"2017- 02- 16","1,217.55","1,203.51","1,220.34","1,201.53","","1.29%"
"2017- 02- 15","1,202.10","1,204.67","1,211.49","1,200.36","","-0.12%"
"2017- 02- 14","1,203.55","1,218.52","1,220.24","1,203.58","","-1.11%"
"2017- 02- 13","1,217.06","1,219.46","1,227.57","1,216.80","","-0.13%"
"2017- 02- 10","1,218.68","1,226.53","1,231.03","1,218.39","","-0.53%"
"2017- 02- 09","1,225.23","1,225.20","1,228.49","1,219.94","","0.11%"
"2017- 02- 08","1,223.85","1,221.26","1,227.02","1,218.42","","0.30%"
"2017- 02- 07","1,220.19","1,220.12","1,227.25","1,217.49","","0.14%"
"2017- 02- 06","1,218.50","1,227.48","1,229.96","1,212.53","","-0.64%"
"2017- 02- 03","1,226.35","1,230.88","1,235.80","1,223.32","","-0.28%"
"2017- 02- 02","1,229.74","1,242.38","1,244.61","1,229.14","","-0.91%"
"2017- 02- 01","1,241.01","1,243.49","1,250.80","1,239.70","","-0.10%"
"2017- 01- 31","1,242.24","1,252.02","1,253.65","1,238.42","","-0.67%"
"2017- 01- 30","1,250.65","1,259.82","1,264.90","1,249.88","","-0.71%"
"2017- 01- 27","1,259.56","1,252.47","1,262.29","1,248.34","","0.71%"
"2017- 01- 26","1,250.62","1,249.67","1,252.59","1,243.05","","0.20%"
"2017- 01- 25","1,248.13","1,255.84","1,256.49","1,247.37","","-0.51%"
"2017- 01- 24","1,254.58","1,252.22","1,256.64","1,248.24","","0.31%"
"2017- 01- 23","1,250.68","1,256.16","1,259.57","1,249.82","","-0.46%"
"2017- 01- 20","1,256.48","1,253.22","1,258.99","1,247.49","","0.36%"
"2017- 01- 19","1,252.03","1,252.67","1,257.43","1,247.87","","0.04%"
"2017- 01- 18","1,251.54","1,243.66","1,256.62","1,241.33","","0.73%"
"2017- 01- 17","1,242.41","1,254.32","1,259.97","1,241.77","","-0.87%"
"2017- 01- 16","1,253.31","1,247.61","1,257.47","1,244.61","","0.32%"
"2017- 01- 13","1,249.25","1,247.99","1,254.21","1,245.52","","0.22%"
"2017- 01- 12","1,246.46","1,257.01","1,259.71","1,246.41","","-0.76%"
"2017- 01- 11","1,255.95","1,268.44","1,269.16","1,254.62","","-0.88%"
"2017- 01- 10","1,267.07","1,272.43","1,275.19","1,265.26","","-0.32%"
"2017- 01- 09","1,271.12","1,266.73","1,273.39","1,264.65","","0.51%"
"2017- 01- 06","1,264.65","1,253.96","1,267.85","1,251.63","","1.01%"
"2017- 01- 05","1,251.99","1,254.76","1,258.16","1,245.28","","-0.11%"
"2017- 01- 04","1,253.35","1,255.81","1,258.66","1,249.12","","-0.09%"
"2017- 01- 03","1,254.52","1,259.25","1,269.61","1,251.43","","-0.27%"
"2017- 01- 02","1,257.90","1,271.19","1,273.47","1,257.26","","-0.81%"
"2016- 12- 30","1,268.13","1,265.69","1,285.19","1,262.51","","0.29%"
"2016- 12- 29","1,264.45","1,262.11","1,268.53","1,259.11","","0.30%"
"2016- 12- 28","1,260.70","1,262.87","1,268.69","1,258.04","","-0.07%"
"2016- 12- 27","1,261.57","1,255.58","1,264.96","1,253.99","","0.58%"
"2016- 12- 26","1,254.35","1,254.74","1,258.82","1,251.26","","0.04%"
"2016- 12- 23","1,253.80","1,257.93","1,260.97","1,253.19","","-0.23%"
"2016- 12- 22","1,256.63","1,244.89","1,266.62","1,244.37","","1.04%"
"2016- 12- 21","1,243.66","1,238.47","1,248.88","1,237.45","","0.54%"
"2016- 12- 20","1,236.95","1,235.97","1,242.97","1,234.53","","0.21%"
"2016- 12- 19","1,234.39","1,239.26","1,245.65","1,235.42","","-0.34%"
"2016- 12- 16","1,238.56","1,232.39","1,244.14","1,230.17","","0.61%"
"2016- 12- 15","1,231.10","1,242.89","1,244.82","1,230.30","","-0.86%"
"2016- 12- 14","1,241.78","1,237.30","1,247.74","1,234.73","","0.47%"
"2016- 12- 13","1,236.01","1,238.64","1,243.28","1,235.80","","-0.12%"
"2016- 12- 12","1,237.51","1,237.76","1,242.10","1,231.86","","0.01%"
"2016- 12- 09","1,237.40","1,234.35","1,240.76","1,232.94","","0.37%"
"2016- 12- 08","1,232.79","1,245.38","1,260.08","1,232.66","","-0.92%"
"2016- 12- 07","1,244.18","1,255.71","1,257.61","1,241.13","","-0.79%"
"2016- 12- 06","1,254.11","1,256.33","1,262.87","1,252.28","","-0.07%"
"2016- 12- 05","1,255.01","1,246.26","1,261.79","1,226.30","","0.85%"
"2016- 12- 02","1,244.45","1,245.03","1,254.68","1,241.69","","0.05%"
"2016- 12- 01","1,243.85","1,247.05","1,251.44","1,238.17","","-0.12%"
"2016- 11- 30","1,245.33","1,243.66","1,251.78","1,240.41","","0.24%"
"2016- 11- 29","1,242.36","1,243.91","1,244.94","1,236.57","","-0.02%"
"2016- 11- 28","1,242.67","1,246.12","1,250.60","1,237.85","","-0.06%"
"2016- 11- 25","1,243.38","1,247.63","1,250.64","1,242.52","","-0.24%"
"2016- 11- 24","1,246.34","1,247.14","1,249.77","1,242.53","","0.04%"
"2016- 11- 23","1,245.89","1,243.44","1,252.12","1,241.76","","0.29%"
"2016- 11- 22","1,242.25","1,254.49","1,257.19","1,242.30","","-0.87%"
"2016- 11- 21","1,253.13","1,250.03","1,259.73","1,248.18","","0.32%"
"2016- 11- 18","1,249.10","1,253.89","1,259.08","1,244.14","","-0.29%"
"2016- 11- 17","1,252.70","1,251.65","1,263.24","1,247.94","","0.18%"
"2016- 11- 16","1,250.40","1,251.88","1,260.80","1,248.32","","-0.02%"
"2016- 11- 15","1,250.63","1,255.06","1,261.72","1,251.24","","-0.24%"
"2016- 11- 14","1,253.63","1,264.63","1,267.74","1,253.52","","-0.79%"
"2016- 11- 11","1,263.56","1,270.55","1,275.56","1,259.78","","-0.43%"
"2016- 11- 10","1,268.99","1,263.21","1,273.14","1,253.19","","0.58%"
"2016- 11- 09","1,261.61","1,244.76","1,307.37","1,241.69","","1.46%"
"2016- 11- 08","1,243.43","1,260.46","1,261.83","1,242.97","","-1.24%"
"2016- 11- 07","1,259.07","1,271.12","1,271.41","1,259.63","","-0.89%"
"2016- 11- 04","1,270.35","1,270.99","1,273.43","1,265.11","","0.06%"
"2016- 11- 03","1,269.59","1,270.79","1,273.10","1,263.09","","0.02%"
"2016- 11- 02","1,269.32","1,266.80","1,275.42","1,265.43","","0.31%"
"2016- 11- 01","1,265.40","1,254.84","1,270.91","1,247.97","","0.95%"
"2016- 10- 31","1,253.51","1,260.55","1,261.72","1,250.11","","-0.44%"
"2016- 10- 28","1,258.99","1,250.34","1,263.09","1,246.26","","0.81%"
"2016- 10- 27","1,248.90","1,242.26","1,256.16","1,239.23","","0.64%"
"2016- 10- 26","1,240.94","1,230.60","1,243.18","1,228.17","","0.95%"
"2016- 10- 25","1,229.28","1,235.70","1,240.05","1,227.89","","-0.40%"
"2016- 10- 24","1,234.21","1,236.38","1,238.28","1,229.11","","-0.09%"
"2016- 10- 21","1,235.34","1,236.34","1,241.09","1,233.87","","0.03%"
"2016- 10- 20","1,235.01","1,229.42","1,245.00","1,226.66","","0.55%"
"2016- 10- 19","1,228.26","1,235.46","1,237.24","1,227.47","","-0.47%"
"2016- 10- 18","1,234.07","1,250.15","1,252.04","1,234.49","","-1.18%"
"2016- 10- 17","1,248.76","1,247.10","1,256.66","1,245.63","","0.27%"
"2016- 10- 14","1,245.43","1,249.05","1,254.12","1,244.11","","-0.17%"
"2016- 10- 13","1,247.54","1,238.79","1,254.58","1,237.58","","0.81%"
"2016- 10- 12","1,237.52","1,243.57","1,245.21","1,237.15","","-0.39%"
"2016- 10- 11","1,242.35","1,234.80","1,249.47","1,233.14","","0.71%"
"2016- 10- 10","1,233.57","1,249.21","1,250.74","1,233.80","","-1.19%"
"2016- 10- 07","1,248.41","1,243.74","1,250.33","1,236.43","","0.48%"
"2016- 10- 06","1,242.50","1,249.43","1,250.83","1,242.26","","-0.43%"
"2016- 10- 05","1,247.91","1,251.07","1,252.94","1,246.03","","-0.15%"
"2016- 10- 04","1,249.77","1,237.85","1,253.07","1,234.01","","1.07%"
"2016- 10- 03","1,236.50","1,237.99","1,240.24","1,234.40","","-0.06%"
"2016- 09- 30","1,237.20","1,237.53","1,240.63","1,228.63","","0.08%"
"2016- 09- 29","1,236.18","1,225.46","1,240.05","1,223.99","","1.01%"
"2016- 09- 28","1,223.77","1,230.21","1,233.79","1,224.16","","-0.42%"
"2016- 09- 27","1,228.87","1,247.92","1,252.07","1,229.04","","-1.43%"
"2016- 09- 26","1,246.73","1,239.80","1,249.80","1,238.47","","0.72%"
"2016- 09- 23","1,237.80","1,236.62","1,242.36","1,232.74","","0.20%"
"2016- 09- 22","1,235.38","1,235.09","1,242.17","1,231.44","","0.15%"
"2016- 09- 21","1,233.52","1,246.18","1,249.83","1,232.84","","-0.91%"
"2016- 09- 20","1,244.89","1,250.99","1,256.30","1,245.20","","-0.38%"
"2016- 09- 19","1,249.64","1,256.91","1,257.28","1,246.76","","-0.43%"
"2016- 09- 16","1,254.99","1,264.83","1,267.76","1,255.54","","-0.68%"
"2016- 09- 15","1,263.59","1,267.40","1,273.53","1,262.65","","-0.20%"
"2016- 09- 14","1,266.15","1,265.79","1,268.41","1,259.58","","0.14%"
"2016- 09- 13","1,264.32","1,244.47","1,269.49","1,243.41","","1.71%"
"2016- 09- 12","1,243.01","1,245.38","1,256.19","1,243.30","","-0.07%"
"2016- 09- 09","1,243.87","1,237.06","1,246.43","1,236.05","","0.65%"
"2016- 09- 08","1,235.82","1,225.90","1,237.66","1,224.24","","0.90%"
"2016- 09- 07","1,224.82","1,232.07","1,233.66","1,221.82","","-0.47%"
"2016- 09- 06","1,230.55","1,231.30","1,239.12","1,228.95","","0.05%"
"2016- 09- 05","1,229.91","1,245.18","1,246.22","1,230.71","","-1.14%"
"2016- 09- 02","1,244.06","1,252.04","1,254.86","1,241.11","","-0.51%"
"2016- 09- 01","1,250.47","1,245.57","1,254.25","1,243.01","","0.50%"
"2016- 08- 31","1,244.22","1,248.28","1,249.49","1,240.36","","-0.21%"
"2016- 08- 30","1,246.82","1,253.26","1,254.17","1,243.61","","-0.42%"
"2016- 08- 29","1,252.03","1,257.20","1,263.46","1,252.45","","-0.28%"
"2016- 08- 26","1,255.53","1,258.97","1,262.31","1,246.59","","-0.15%"
"2016- 08- 25","1,257.39","1,263.08","1,266.03","1,256.56","","-0.34%"
"2016- 08- 24","1,261.67","1,266.93","1,271.29","1,259.61","","-0.29%"
"2016- 08- 23","1,265.35","1,271.90","1,273.33","1,262.63","","-0.40%"
"2016- 08- 22","1,270.37","1,261.81","1,273.65","1,261.75","","0.64%"
"2016- 08- 19","1,262.25","1,258.18","1,271.03","1,255.32","","0.43%"
